country_code,admin_level,admin1,admin2,fips,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08
US,2,"Arizona","Cochise County","04003",1.314,4.286,3.502,4.323,4.608,4.581,3.31,0.982,4.084,3.978,3.665,3.868,4.418,3.256,1.602,3.137,2.672,1.953,2.16,2.36,0.65,0.242,1.424,1.335,1.216,0.896,0.937,0.142,0.05,0.808,0.915,0.399,0.597,0.899,0.098,0.046,0.26,0.256,0.428
US,2,"Arizona","Coconino County","04005",4.169,4.268,3.765,4.128,4.743,5.643,4.997,4.698,5.189,4.922,4.794,6.404,8.275,6.602,7.921,7.082,6.384,3.455,3.457,4.384,2.446,1.947,2.03,2.442,1.878,1.82,1.718,1.638,0.891,1.407,1.831,1.502,1.726,2.104,1.305,0.52,1.274,1.545,1.418
US,2,"Arizona","Gila County","04007",2.739,2.817,2.758,3.085,3.338,3.413,3.536,3.311,2.73,2.993,2.466,2.476,2.046,2.455,3.319,2.434,2.155,1.636,1.429,1.949,0.969,1.505,1.602,1.329,1.67,1.306,1.101,1.062,0.952,1.376,1.011,0.782,0.886,1.305,1.06,1.073,0.919,1.182,0.875
US,2,"Arizona","Graham County","04009",2.956,3.629,3.612,4.505,3.922,4.791,4.108,1.891,4.442,4.029,3.636,4.245,4.895,2.778,2.151,3.183,3.689,2.848,3.014,3.626,3.165,0.807,2.71,3.357,2.696,3.141,2.925,1.969,0.571,2.676,3.472,2.531,2.641,2.529,2.05,0.281,2.802,2.592,2.512
US,2,"Arizona","Greenlee County","04011","","","",1.206,1.424,"","","","","",2.697,2.6,3.386,"","","","","","","","","","",1.4,"",1.165,"","",0.065,0.574,0.408,0.073,0.617,"","","","",0.419,""
US,2,"Arizona","La Paz County","04012",7.393,4.998,7.36,5.65,7.988,7.902,7.77,9.394,5.386,15.647,17.91,5.145,44.81,16.667,23.76,7.407,9.196,6.595,8.545,13.136,9.772,5.505,3.237,4.201,5.549,5.538,3.917,4.105,3.765,2.17,3.202,3.222,4.167,6.456,1.618,3.518,1.614,3.492,1.161
US,2,"Arizona","Maricopa County","04013",5.387,8.438,8.546,8.673,9.138,9.712,7.913,5.561,8.211,8.162,7.876,7.57,7.884,5.813,3.837,6.367,5.399,3.986,3.372,4.494,1.933,0.755,2.425,2.174,2.296,2.039,2.385,1.114,0.293,1.593,1.575,0.95,1.178,1.79,0.762,0.069,0.915,1.037,1.031
US,2,"Arizona","Mohave County","04015",3.134,4.251,4.297,4.498,4.942,5.001,4.678,3.722,4.368,4.173,4.185,3.994,4.6,3.932,3.613,4.247,3.907,3.359,3.222,3.848,2.548,1.53,2.708,2.895,2.956,2.544,2.945,1.502,0.649,2.054,2.524,2.342,2.466,2.957,1.382,0.433,2.167,2.101,1.308
US,2,"Arizona","Navajo County","04017",2.902,4.584,4.528,4.519,4.311,5.715,3.786,2.504,5.343,3.937,3.604,4.512,4.993,3.696,3.237,4.343,3.33,2.939,1.324,3.357,2.502,1.383,2.009,2.322,2.051,1.792,1.804,1.092,0.636,1.486,0.996,1.798,1.004,1.154,0.702,0.907,1.14,1.306,1.457
US,2,"Arizona","Pima County","04019",3.992,6.672,6.63,6.955,7.563,8.054,6.513,4.089,7.098,7.235,7.081,7.088,7.272,4.989,2.908,5.161,4.264,3.054,2.421,3.54,0.748,0.211,1.696,1.532,1.684,1.112,1.366,0.145,0.046,0.731,0.812,0.268,0.517,0.805,0.088,0.037,0.353,0.4,0.324
US,2,"Arizona","Pinal County","04021",4.132,9.592,10.141,9.53,10.511,11.561,7.823,3.903,8.497,8.651,7.694,7.463,8.644,5.357,3.206,6.603,5.115,3.55,2.946,4.272,1.31,0.373,2.316,2.032,2.078,1.805,2.094,0.864,0.068,1.221,1.326,0.636,0.834,1.544,0.445,0.044,0.895,1.023,0.775
US,2,"Arizona","Santa Cruz County","04023",3.79,5.698,4.961,6.712,6.38,9.35,5.295,3.399,5.402,5.267,4.69,5.043,6.444,4.294,3.705,5.459,4.844,4.067,2.508,4.754,1.286,0.127,1.18,2.55,2.666,2.339,1.967,0.245,0.057,1.217,1.708,0.45,0.822,1.764,0.193,0.052,0.821,1.095,1.061
US,2,"Arizona","Yavapai County","04025",3.696,5.023,5.671,5.917,6.447,7.074,4.88,3.78,5.983,4.838,4.865,5.15,5.24,3.481,2.984,4.88,4.39,2.982,2.052,3.233,0.776,0.28,1.69,1.848,2.018,1.533,1.334,0.657,0.212,1.814,1.642,0.978,1.058,1.147,0.302,0.054,1.093,1.264,0.814
US,2,"Arizona","Yuma County","04027",2.449,4.267,4.485,4.475,5.084,5.46,4.385,2.792,4.463,4.526,4.389,3.778,4.874,3.378,2.99,3.89,3.37,2.456,2.094,2.809,0.966,0.275,1.572,1.9,1.192,1.378,1.466,0.581,0.058,0.943,0.968,0.583,0.765,1.11,0.23,0.048,0.881,0.617,0.537
US,1,"Arkansas","","05",7.026,9.268,9.547,9.347,10.079,11.948,10.333,7.334,8.582,9.527,9.225,9.633,9.743,6.541,4.994,7.261,6.732,6.119,6.102,7.268,4.644,1.713,5.149,4.78,5.765,6.095,6.037,3.086,3.304,4.314,4.822,5.306,5.436,5.184,2.818,2.213,4.761,4.81,5.291
US,2,"Arkansas","Arkansas County","05001",3.905,4.58,6.057,4.286,3.566,9.88,12.325,4.294,3.858,5.927,4.333,5.487,4.509,3.655,2.501,3.954,3.11,2.284,3.465,4.324,3.429,1.61,3.17,2.756,3.764,4.821,4.075,2.596,2.101,2.258,2.401,2.812,2.776,3.756,1.862,1.963,2.784,2.969,3.567
US,2,"Arkansas","Ashley County","05003",7.608,9.274,10.547,8.862,9.635,14.77,16.764,5.664,7.932,12.138,11.404,10.736,12.84,11.735,5.506,7.029,6.548,6.701,6.845,6.541,4.7,1.311,4.656,4.388,5.522,6.981,7.727,4.598,2.933,4.313,4.438,5.55,5.994,5.82,2.986,2.975,6.244,4.499,4.566
US,2,"Arkansas","Baxter County","05005",5.1,6.082,6.087,5.045,6.664,6.434,6.347,5.134,4.94,5.235,5.518,6.02,5.626,4.066,4.061,4.927,4.591,3.917,3.697,4.216,3.11,1.218,3.703,3.345,4.396,5.086,3.764,2.063,3.876,3.524,3.819,4.093,3.641,3.487,1.164,2.224,3.756,3.686,2.924
US,2,"Arkansas","Benton County","05007",6.926,8.572,8.65,8.813,9.059,10.347,9.214,7.008,7.819,8.751,8.236,8.823,8.552,5.976,4.943,6.003,5.504,4.947,4.616,5.807,3.998,2.072,4.015,3.983,4.769,4.812,4.507,3.521,2.978,3.198,3.678,3.859,4.271,3.592,2.124,1.13,3.331,3.885,4.129
US,2,"Arkansas","Boone County","05009",6.221,5.875,6.084,6.342,6.627,11.024,10.498,5.874,5.919,6.672,7.372,7.2,7.843,4.458,4.392,5.308,5.479,4.97,4.31,5.236,2.788,0.425,4.033,3.632,4.557,4.49,4.374,2.878,2.096,3.628,3.442,3.579,4.123,3.853,1.985,0.41,3.274,3.711,4.427
US,2,"Arkansas","Bradley County","05011",8.711,13.946,14.934,10.606,17.152,18.906,13.506,9.07,13.729,14.404,12.433,11.362,13.786,9.819,6.329,12.482,10.155,10.275,9.3,10.234,6.15,1.856,6.137,4.19,8.399,6.607,9.332,4.927,6.07,4.162,4.624,9.302,6.391,12.624,3.394,2.966,5.686,4.129,6.137
US,2,"Arkansas","Carroll County","05015",11.403,10.172,11.185,9.92,9.177,12.291,10.109,10.76,7.618,9.838,10.138,11.245,12.164,6.055,8.102,7.572,6.027,7.223,4.63,5.988,4.257,1.582,4.112,2.859,4.802,3.88,4.245,3.086,3.17,4.211,2.456,3.526,3.19,1.953,1.273,0.136,2.93,2.844,4.358
US,2,"Arkansas","Chicot County","05017",11.352,20.054,17.482,16.225,18.356,16.64,16.935,14.175,15.436,20.106,16.337,16.246,16.935,10.237,4.316,12.516,8.91,9.171,9.551,13.392,5.052,1.402,5.843,5.755,7.529,7.205,8.007,4.345,2.058,3.054,5.191,9.177,8.984,6.9,3.446,1.313,3.519,3.784,3.442
US,2,"Arkansas","Clark County","05019",9.514,8.363,7.707,8.086,9.139,20.046,23.61,11.747,6.829,7.737,9.366,10.653,18.075,13.37,9.818,9.813,9.836,10.891,10.385,10.813,8.143,2.926,9.546,7.265,8.677,10.946,8.183,5.404,5.873,6.843,8.304,9.048,7.403,9.145,4.776,4.613,7.022,5.236,8.885
US,2,"Arkansas","Clay County","05021",7.735,13.771,11.285,13.604,14.51,16.445,22.682,7.144,10.632,13.253,15.122,10.695,14.888,9.794,4.38,7.522,8.146,5.943,6.282,6.989,6.855,1.09,4.91,4.812,4.351,5.041,7.062,1.976,1.841,3.2,3.035,4.98,6.546,6.673,5.101,2.743,3.694,3.303,5.098
US,2,"Arkansas","Cleburne County","05023",6.94,10.894,9.889,8.046,9.874,13.923,10.531,6.296,8.254,9.82,7.984,9.76,9.38,6.237,6.052,5.57,5.3,4.76,4.402,5.665,3.414,1.023,5.111,3.232,4.761,5.21,5.185,1.831,4.592,3.708,3.284,4.027,3.459,4.824,2.49,3.385,3.566,4.241,5.389
US,2,"Arkansas","Cleveland County","05025","",30.436,30.316,27.824,29.756,30.012,29.538,21.116,29.012,28.659,"",27.552,20.108,24.681,15.169,"",26.745,26.566,27.066,"","","",25.448,21.094,22.995,20.124,21.16,7.141,4.834,17.156,"",19.975,24.478,20.311,"",7.51,16.672,24.177,""
US,2,"Arkansas","Columbia County","05027",3.677,5.302,6.412,5.115,8.677,13.61,12.217,3.943,5.601,6.45,4.796,8.172,8.924,8.958,4.56,7.219,7.591,4.214,5.031,7.405,3.947,1.895,4.197,3.673,4.965,5.465,6.272,2.901,2.239,3.609,3.923,5.246,4.866,4.279,2.476,2.192,4.864,4.312,4.808
US,2,"Arkansas","Conway County","05029",9.075,17.691,16.086,17.691,21.107,23.136,16.789,10.797,13.276,19.298,17.063,17.81,18.061,10.963,7.384,11.26,11.408,8.556,9.439,11.431,9.614,1.353,10.27,8.2,10.121,10.825,7.889,3.473,6.019,9.014,7.777,8.182,7.586,7.203,3.894,4.265,6.202,8.282,8.808
US,2,"Arkansas","Craighead County","05031",7.207,7.82,7.943,8.05,8.378,9.988,7.9,6.715,7.242,7.947,7.945,7.865,8.42,6.425,5.362,7.122,6.79,6.167,6.412,7.412,4.68,1.803,5.484,4.98,5.903,6.326,6.388,4.458,4.655,6.02,5.996,5.858,6.486,6.196,4.596,3.481,5.775,5.624,6.144
US,2,"Arkansas","Crawford County","05033",7.073,11.321,11.612,11.628,11.77,13.099,11.261,8.202,10.633,11.507,11.387,11.258,11.638,8.741,6.635,10.304,9.318,8.709,8.093,9.452,5.619,2.113,6.375,6.702,6.761,7.613,6.772,4.106,3.667,5.526,5.992,5.934,6.416,5.775,2.65,2.203,6.036,6.253,6.782
US,2,"Arkansas","Crittenden County","05035",7.509,8.209,10.265,8.585,12.374,15.316,20.24,8.258,6.766,7.779,8.441,9.465,12.881,8.291,4.68,6.866,6.635,6.888,6.956,7.666,5.546,1.886,5.365,4.115,5.457,5.435,5.756,2.893,2.406,4.179,5.682,5.541,5.516,5.972,3.404,2.141,4.005,3.982,5.83
US,2,"Arkansas","Cross County","05037",7.287,12.594,12.124,11.155,14.664,17.215,13.437,6.103,10.561,9.729,12.366,12.414,13.597,7.172,4.726,10.204,7.958,7.564,7.848,11.919,4.924,2.418,6.593,5.851,7.492,9.342,8.574,3.651,5.376,7.373,6.458,7.015,6.669,9.284,5.082,3.74,6.896,6.54,6.09
US,2,"Arkansas","Dallas County","05039",3.533,13.15,11.681,6.516,8.724,15.174,7.404,5.831,11.24,12.772,13.394,7.187,9.127,7.835,2.227,8.302,5.147,2.034,4.468,8.508,3.59,0.982,6.604,5.825,4.056,11.191,5.122,1.969,1.19,2.32,4.811,4.24,2.396,3.645,1.588,1.374,2.041,2.245,2.802
US,2,"Arkansas","Desha County","05041",9.995,16.943,16.932,12.618,16.49,25.246,14.743,12.359,11.837,15.138,12.384,12.667,15.559,12.65,4.854,10.753,9.865,5.434,8.395,11.503,8.521,1.729,6.073,6.272,8.152,10.883,11.364,8.314,9.981,6.91,6.135,10.458,10.717,10.965,5.441,6.195,8.314,6.406,11.228
US,2,"Arkansas","Drew County","05043",6.843,6.846,8.292,6.497,8.627,16.26,9.718,7.101,6.186,8.413,6.441,10.053,8.395,6.436,3.317,7.753,6.497,6.926,6.162,5.941,3.976,2.009,4.844,4.353,5.53,5.866,5.928,2.692,3.102,4.217,4.609,6.344,6.738,5.922,3.186,3.422,6.268,4.274,5.723
US,2,"Arkansas","Faulkner County","05045",6.859,9.999,10.406,9.877,11.081,14.238,11.49,7.44,9.003,10.07,9.839,10.73,11.464,6.836,4.832,7.798,7.4,6.103,6.014,8.722,5.228,1.778,5.701,5.09,6.016,6.408,6.838,2.68,3.268,4.492,5.27,5.163,5.504,5.543,3.026,2.776,4.905,5.179,5.71
US,2,"Arkansas","Franklin County","05047",9.723,13.508,21.442,15.548,20.088,21.885,14.896,10.452,14.812,19.952,17.972,19.214,16.395,13.295,7.704,11.481,9.632,8.554,11.258,13.5,9.205,3.034,6.201,7.428,9.442,11.042,10.083,6.042,7.518,8.764,7.832,8.809,8.319,7.734,4.337,2.736,6.181,6.828,8.842
US,2,"Arkansas","Garland County","05051",8.432,8.96,9.101,8.91,8.959,9.935,8.575,8.454,8.622,8.853,9.103,8.951,9.012,6.584,6.118,7.219,6.503,6.029,6.394,6.795,4.056,1.314,5.367,4.792,5.968,6.061,6.011,2.666,4.035,4.792,5.226,5.645,5.796,5.342,2.285,1.92,5.515,5.135,6.002
US,2,"Arkansas","Grant County","05053",10.498,24.212,22.838,29.247,28.848,30.949,27.746,10.24,27.559,25.725,28.866,24.304,27.966,13.888,4.125,16.464,19.508,12.849,13.261,19.002,9.471,2.466,11.939,9.14,10.772,13.028,24.375,5.03,3.704,5.68,10.081,12.48,10.55,11.229,3.066,3.639,7.6,5.711,9.747
US,2,"Arkansas","Greene County","05055",5.048,7.181,7.372,7.569,8.572,11.955,7.28,5.233,7.481,7.598,7.062,7.144,7.49,4.936,3.574,6.123,5.242,5.016,4.722,5.475,3.512,1.408,4.31,3.541,4.304,4.424,5.072,2.966,2.889,4.175,4.358,4.654,4.781,4.811,3.47,2.318,4.387,4.37,4.726
US,2,"Arkansas","Hempstead County","05057",5.778,10.233,10.688,8.855,11.158,11.389,13.503,6.129,9.155,10.558,10.847,11.21,11.99,9.132,4.993,9.084,9.306,7.57,6.593,8.627,7.35,1.971,5.607,5.243,5.851,8.176,5.406,2.57,3.836,3.066,6.888,6.203,7.094,10.288,2.69,2.964,4.338,7.207,6.203
US,2,"Arkansas","Hot Spring County","05059",10.128,17.107,13.439,14.538,15.227,21.454,19.107,10.966,14.458,16.226,13.638,13.465,13.958,11.27,6.009,10.543,10.041,9.119,9.589,11.46,6.788,2.149,7.978,7.678,8.991,8.508,9.23,3.971,4.567,6.702,6.482,9.71,9.19,8.274,4.013,3.689,6.922,7.275,7.764
US,2,"Arkansas","Howard County","05061",6.658,10.918,11.894,10.489,12.46,18.879,16.792,7.253,12.355,10.171,10.629,12.541,10.63,8.913,5.331,7.851,7.545,6.744,8.189,7.89,3.664,1.462,6.217,6.965,7.16,8.056,7.905,2.628,4.017,5.308,5.825,6.047,6.019,6.308,2.13,2.082,5.512,5.329,6.459
US,2,"Arkansas","Independence County","05063",6.623,7.82,9.029,8.134,8.903,11.706,10.936,7.314,7.905,8.847,7.545,9.161,9.834,7.035,5.602,7.718,5.552,6.116,5.688,6.707,4.9,1.286,5.086,4.334,6.265,6.473,6.081,3.551,4.052,5.683,4.901,6.046,5.852,5.359,4.025,3.59,5.31,5.508,6.281
US,2,"Arkansas","Izard County","05065",7.392,14.32,11.97,10.423,13.315,13.395,16.54,9.064,9.522,8.992,9.854,12.102,11.867,5.506,8.508,8.388,8.449,6.34,4.47,7.936,3.889,2.84,5.698,4.454,5.222,8.472,5.115,3.256,6.614,8.952,3.45,4.402,5.249,4.688,1.67,5.501,6.657,6.22,5.782
US,2,"Arkansas","Jackson County","05067",11.113,14.372,12.997,16.299,14.148,19.908,16.635,9.325,13.506,13.229,13.43,13.612,12.602,14.502,6.807,10.214,12.056,10.776,10.503,10.838,6.888,2.671,6.694,7.631,5.778,12.285,7.627,4.832,7.572,9.43,8.789,8.795,8.295,7.793,8.711,3.659,8.69,7.859,7.637
US,2,"Arkansas","Jefferson County","05069",5.389,7.731,7.543,6.908,8.524,8.93,7.92,5.894,6.711,7.535,6.44,7.581,7.388,4.656,2.27,6.168,5.193,4.633,5.712,5.621,2.731,0.474,4.394,3.913,4.896,5.073,5.313,2.564,2.215,3.375,3.414,4.548,5.119,3.859,1.866,1.772,3.832,3.766,4.545
US,2,"Arkansas","Johnson County","05071",7.153,10.23,10.387,10.226,10.924,12.247,11.821,9.215,8.926,11.369,10.047,10.524,11.587,7.483,7.077,7.92,7.107,7.427,6.066,9.228,5.208,1.962,5.092,6.007,6.728,6.808,6.793,3.392,6.985,4.795,5.766,6.565,6.642,7.202,3.083,2.198,4.512,5.513,5.385
US,2,"Arkansas","Lafayette County","05073",18.693,24.489,24.75,22.664,23.178,"",21.828,8.39,25.713,25.486,24.261,23.631,26.852,15.256,"",23.746,20.224,13.956,"",22.301,"",6.015,7.977,19.7,14.185,16.231,20.624,7.806,5.862,9.344,11.142,16.574,10.706,19.214,5.341,3.747,18.686,14.516,19.442
US,2,"Arkansas","Lawrence County","05075",7.339,17.379,15.838,15.031,18.768,26.96,19.588,13.358,12.95,17.062,15.294,12.098,17.115,14.171,4.445,12.124,12.704,6.165,8.139,8.048,4.31,1.447,7.855,3.015,7.918,12.255,7.993,2.364,2.996,7.782,3.886,7.463,9.872,4.381,3.358,2.92,8.187,5.736,5.868
US,2,"Arkansas","Lee County","05077","","",12.94,"",20.42,"",18.891,10.228,12.831,7.256,"","",14.02,"",5.76,5.084,6.477,10.435,4.986,"","","","",2.75,"","",7.09,4.852,5.576,1.594,1.536,1.736,4.376,2.617,"","",2.576,"",""
US,2,"Arkansas","Lincoln County","05079",8.943,19.48,22.763,19.691,21.684,28.479,26.978,11.991,21.442,21.011,20.15,19.216,21.093,12.504,6.861,17.772,17.327,13.138,17.298,21.412,9.036,3.255,11.658,8.487,15.924,12.813,17.548,8.526,9.028,9.918,11.32,17.553,13.696,15.548,7.435,7.299,13.982,10.218,17.576
US,2,"Arkansas","Little River County","05081",9.003,15.849,16.653,15.76,19.665,20.148,19.458,12.482,18.445,15.828,19.556,12.56,16.446,10.444,8.171,11.245,11.422,6.668,9.601,10.382,9.533,3.161,6.41,9.565,9.043,7.266,9.113,3.713,3.898,6.344,5.866,6.43,10.022,7.54,3.532,2.76,7.742,7.056,8.954
US,2,"Arkansas","Logan County","05083",6.62,7.357,9.857,11.616,12.535,11.558,9.542,5.306,8.406,7.387,7.561,10.336,10.164,6.576,5.2,6.001,6.373,7.328,5.073,6.637,5.544,1.356,5.422,5.774,6.425,5.893,5.892,1.702,3.642,3.573,3.525,5.381,3.914,4.412,2.502,1.752,3.372,4.92,3.615
US,2,"Arkansas","Lonoke County","05085",8.605,16.788,16.394,16.856,18.584,22.916,15.293,9.172,14.587,16.604,15.669,16.874,14.897,8.578,6.493,11.332,10.247,9.859,9.45,11.762,6.783,2.601,8.433,8.008,8.906,8.402,8.017,4.073,4.026,6.544,7.796,8.228,8.113,8.207,4.499,3.546,7.14,6.967,7.522
US,2,"Arkansas","Madison County","05087",10.534,20.638,18.039,11.694,18.394,29.412,20.633,9.006,17.399,21.551,20.13,25.208,17.432,7.4,5.568,11.18,6.334,7.074,5.943,10.08,6.252,0.992,7.807,4.446,10.215,10.3,9.629,3.991,4.845,4.76,5.108,6.944,6.232,8.844,2.636,1.196,6.696,5.33,6.417
US,2,"Arkansas","Marion County","05089",2.776,10.049,10.058,8.244,7.569,8.66,5.448,5.585,7.977,8.029,7.244,9.329,7.297,2.932,3.956,5.127,6.421,5.472,5.239,3.757,1.3,0.09,4.503,3.504,3.424,4.944,6.201,1.578,2.208,2.691,2.506,4.458,3.66,3.138,2.134,0.95,3.144,3.352,2.751
US,2,"Arkansas","Miller County","05091",5.332,6.568,6.642,6.466,6.735,7.934,6.95,6.441,5.814,6.599,6.779,7.164,6.887,5.46,4.93,5.816,5.044,5.293,5.489,5.4,4.513,2.565,4.798,5.176,5.392,5.444,4.929,1.397,2.163,2.874,3.59,4.244,3.923,3.572,1.543,1.628,3.297,4.032,4.307
US,2,"Arkansas","Mississippi County","05093",5.909,8.269,9.984,9.508,9.878,13.471,10.138,7.137,8.704,9.219,9.05,9.206,11.652,7.924,5.753,7.147,6.51,6.515,6.914,8.619,4.168,1.798,5.469,4.924,5.909,7.439,7.262,2.635,3.086,5.921,5.586,6.527,6.545,5.146,3.518,3.158,5.387,5.778,5.788
US,2,"Arkansas","Monroe County","05095",12.468,23.567,27.174,26.418,30.42,30.039,32.43,13.188,19.464,23.33,27.426,31.95,24.748,23.557,11.083,24.007,21.154,22.953,26.19,23.169,19.193,4.49,19.328,21.648,28.65,22.31,20.544,15.394,10.794,15.142,18.01,26.076,20.542,12.857,8.803,8.487,15.971,16.94,24.874
US,2,"Arkansas","Montgomery County","05097",15.628,12.759,13.364,15.847,18.599,14.021,13.382,25.702,13.745,16.081,14.203,18.27,12.648,8.119,14.848,13.744,17.191,11.358,11.023,10.61,4.07,4.624,4.792,7.624,5.897,7.392,8.51,4.603,16.671,11.318,7.967,10.455,8.224,8.622,2.259,8.846,11.784,7.562,6.646
US,2,"Arkansas","Nevada County","05099",18.852,25.198,26.947,25.322,28.053,29.86,45.042,20.826,22.206,24.298,24.764,31.763,32.602,41.132,12.244,21.958,21.286,23.958,30.221,39.142,25.629,14.935,16.128,24.204,23.988,27.699,25.23,23.186,18.556,12.481,25.257,27.24,24.818,21.362,11.096,11.08,15.46,20.893,22.525
US,2,"Arkansas","Ouachita County","05103",5.569,9.608,10.291,9.554,11.18,10.984,8.112,6.176,8.072,7.964,7.973,9.581,8.997,5.608,4.801,6.643,7.142,6.873,6.659,6.462,3.634,0.783,4.609,5.344,6.716,5.502,6.041,2.694,3.224,4.142,5.662,6.467,5.608,5.841,2.4,1.686,5.033,4.647,5.137
US,2,"Arkansas","Perry County","05105",14.726,26.97,20.489,23.802,26.466,25.616,26.904,17.932,20.536,21.359,27.43,27.102,25.816,14.145,10.363,18.992,17.858,16.392,17.925,18.268,10.747,0.738,12.578,9.117,10.976,12.908,15.599,1.886,14.289,7.33,10.594,13.238,12.532,7.155,2.913,3.58,13.39,11.974,15.814
US,2,"Arkansas","Phillips County","05107",6.088,6.246,6.973,5.528,7.068,11.143,10.101,5.541,5.99,5.816,5.392,6.823,8.069,4.53,4.997,5.69,4.368,5.262,4.337,5.09,1.295,0.148,3.529,2.674,4.146,5.41,4.621,2.655,1.848,3.152,2.268,2.75,3.521,3.731,2.392,1.764,2.855,3.662,4.103
US,2,"Arkansas","Pike County","05109",17.011,20.134,24.415,20.724,26.475,27.775,32.399,14.212,14.169,19.566,18.5,27.246,25.938,11.454,13.821,14.009,14.626,10.058,13.952,11.815,7.348,4.475,10.017,10.619,9.778,11.718,14.569,5.438,7.368,9.611,9.461,11.303,12.092,9.419,4.423,4.423,8.473,10.994,8.844
US,2,"Arkansas","Poinsett County","05111",9.856,19.858,20.381,19.157,20.711,20.594,19.471,11.545,18.943,19.391,19.111,20.388,21.241,14.831,5.99,14.647,17.042,14.21,15.36,15.814,5.181,1.06,7.827,7.99,7.044,11.944,10.486,3.541,4.414,9.669,10.848,12.416,10.12,12.128,5.926,3.231,11.722,10.108,11.744
US,2,"Arkansas","Polk County","05113",3.915,6.164,5.018,5.12,5.439,6.332,6.504,5.029,5.548,5.908,5.96,6.256,5.162,4.262,3.905,5.04,3.397,3.675,3.036,3.066,2.284,1.947,2.704,2.254,3.088,2.738,3.104,0.956,2.023,2.356,2.916,2.617,2.71,2.171,0.081,0.104,3.214,2.645,2.308
US,2,"Arkansas","Pope County","05115",6.999,8.263,8.257,8.098,8.934,11.43,10.17,6.784,7.48,8.28,8.189,8.301,9.331,6.775,5.471,7.548,7.152,6.976,6.294,7.761,6.011,2.81,5.781,5.818,7.062,7.21,7.066,3.522,5.214,5.402,6.28,6.559,6.053,6.114,4.368,3.046,5.546,5.523,6.39
US,2,"Arkansas","Prairie County","05117",25.68,35.487,34.936,41.531,29.824,44.656,36.105,33.29,33.185,33.306,37.581,45.782,37.987,35.169,17.203,34.22,33.57,34.264,51.25,38.778,44.511,12.252,33.234,37.668,43.38,36.888,34.578,25.193,16.514,20.627,33.505,37.98,34.271,31.458,19.443,19.498,28.851,30.492,32.444
US,2,"Arkansas","Pulaski County","05119",6.47,8.715,9.138,9.121,9.522,10.522,9.415,6.972,8.261,9.227,8.808,9.016,8.562,5.14,3.714,6.205,5.575,5.036,5.226,6.26,3.839,0.878,4.009,3.654,4.48,4.857,4.76,1.793,1.874,2.692,3.387,3.95,4.318,4.251,1.999,1.288,3.46,3.437,3.724
US,2,"Arkansas","Randolph County","05121",5.102,7.668,9.181,8.769,11.086,10.269,13.206,7.46,9.806,9.559,8.921,9.135,12.686,7.724,6.204,6.709,7.001,9.317,6.696,9.846,5.506,3.87,6.629,4.323,5.131,5.802,6.38,4.407,5.92,6.566,6.938,7.165,6.65,7.031,4.88,3.156,6.558,6.734,6.588
US,2,"Arkansas","Saint Francis County","05123",6.498,10.112,11.007,12.375,11.744,12.027,11.052,5.83,8.205,11.922,10.63,11.19,12.466,10.562,5.139,7.562,6.411,6.787,8.198,8.693,5.2,3.462,6.584,5.51,7.646,6.615,7.323,4.531,4.811,6.412,7.622,8.994,5.248,6.634,4.486,3.761,6.503,6.584,7.368
US,2,"Arkansas","Saline County","05125",8.725,14.778,14.608,14.61,15.631,17.248,12.802,8.657,13.803,15.166,14.417,14.618,13.195,8.083,5.172,10.615,10.671,9.36,9.349,11.252,6.042,1.937,8.063,7.094,8.785,9.396,9.21,3.458,3.742,6.527,7.092,8.283,8.107,7.504,3.252,3.034,7.159,6.925,7.934
US,2,"Arkansas","Scott County","05127",2.326,4.937,7.276,2.859,7.998,12.59,5.336,1.724,5.451,4.802,2.976,5.84,4.677,1.737,1.496,3.309,3.882,2.486,2.014,3.465,"","",2.393,2.536,5.114,3.119,2.422,0.366,1.324,1.386,2.093,1.697,2.318,5.13,1.222,"","",2.475,2.098
US,2,"Arkansas","Searcy County","05129",7.012,12.602,14.878,17.72,18.399,19.942,13.808,7.116,11.377,14.092,12.737,16.163,15.312,7.736,8.326,8.363,10.186,7.121,9.018,6.316,"",0.488,3.221,2.753,3.042,9.157,7.813,2.346,7.499,2.343,5.428,6.673,8.442,3.378,0.298,4.801,4.783,2.468,6.894
US,2,"Arkansas","Sebastian County","05131",5.45,6.868,7.11,7.694,7.265,8.24,7.344,5.583,6.426,7.093,7.037,7.549,7.424,4.898,4.622,6.111,5.645,5.32,5.005,5.565,3.481,1.093,3.839,3.617,4.57,3.978,4.275,2.518,1.983,2.923,3.924,3.837,4.005,3.952,2.385,1.255,3.832,4.042,3.928
